,uri,track,artist,mood,Calm,Energetic,Happy,Sad
206,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,Sad,0.39873135,0.022360273,0.087610856,0.49129757
207,0rOLFkjY5DSIViVBNnzOuK,Sanctuary,Joji,Sad,0.1746144,0.20021985,0.12179399,0.5033718
208,2x9UGhofPBZdeam4uZCUID,1000 Tahun Lamanya,Various Ar,Calm,0.3671173,0.033429287,0.345367,0.25408643
209,4za8UJq7JI99ilRYQXVrkm,Pupus,Hanin Dhiy,Sad,0.38508284,0.003454399,0.016947132,0.5945156
210,5NvOZCjZaGGGL597exlQWv,Line Without a Hook,Ricky Mont,Happy,0.06758357,0.2321764,0.36428308,0.33595696
211,0Xu6oMOzyXykITJNfC2dsq,Tentang Rindu,Virzha,Energetic,0.0670194,0.4383239,0.38388228,0.11077441
212,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chains,Happy,0.236186,0.08452246,0.4682663,0.21102522
213,1mWdTewIgB3gtBM3TOSFhB,Butter,BTS,Happy,0.10081998,0.18138014,0.65788865,0.05991118
214,3NxuezMdSLgt4OwHzBoUhL,Way Back Home,SHAUN,Happy,0.15748158,0.21363702,0.44535422,0.18352717
215,29lBFGkfr7EoJlb3lxi9Ij,Menyesal,Various Ar,Sad,0.22401486,0.004359141,0.0122865075,0.75933945
216,1XGmzt0PVuFgQYYnV2It7A,Payphone,Maroon 5,Happy,0.047871377,0.40359944,0.49971706,0.048812132
217,6KHL1En9v6iNWjcs44mcmU,Secret Love Song (feat. Jason Derulo),Little Mix,Energetic,0.13785909,0.431146,0.114909835,0.31608504
218,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,Happy,0.109087385,0.36329144,0.39105678,0.1365644
219,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,Sad,0.3925177,0.0039742975,0.017066617,0.5864413
220,3evNCP0dfoI8lXvSF1tRnN,Know Me Too Well,New Hope C,Happy,0.09561477,0.081950724,0.72758734,0.09484726
221,7npLlaPu9Mfno8hjk5OagD,Girls Like You,Maroon 5,Sad,0.3960664,0.06496281,0.115399085,0.42357177
222,4p7IAleWshNIxPZgXjuAxZ,You - 2007 Remaster,Ten2Five,Calm,0.47056913,0.010282341,0.07949591,0.43965256
223,0a4MMyCrzT0En247IhqZbD,Hype Boy,NewJeans,Happy,0.04613173,0.29543316,0.63288414,0.025550878
224,6bvZRLLkBKkmgpBJTTj3QK,How You Like That,BLACKPINK,Energetic,0.054245237,0.6858271,0.19511102,0.0648167
225,5FVbvttjEvQ8r2BgUcJgNg,Life Goes On,BTS,Energetic,0.052607697,0.4521727,0.43307737,0.062142175
226,3e1rs346dsDDwpqTRGlRZR,Somebody's Pleasure,Aziz Hedra,Sad,0.24336843,0.015650429,0.016749505,0.72423154
227,3Z0K4sFU1fOiBOe7Nf3kix,Menjadi Dia,Tiara Andi,Sad,0.21827914,0.013983665,0.025400732,0.7423364
228,1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,The Chains,Happy,0.065179124,0.3602862,0.49769473,0.07683989
229,5WkCcSa78lM1Ym4LXzJUiN,La La Lost You - Acoustic Version,NIKI,Sad,0.36677486,0.0021565147,0.01194711,0.6191215
230,3yDaw1mQrhDSAOCZTF01KD,Makna Cinta,Rizky Febi,Happy,0.059013493,0.15815076,0.7276241,0.05521167
231,0KeK6xqEcTT1VWhHf5iw2d,Teman Bahagia,Jaz,Happy,0.17166077,0.09452525,0.64087486,0.09293915
232,5CwcXgsF9jcyqwkl5uxKnD,Akad,Payung Ted,Happy,0.101890825,0.13127887,0.68492514,0.08190514
233,0M3HkE321xpCbCYqVKzr1q,It Will Rain,Bruno Mars,Happy,0.08329937,0.35687438,0.36233392,0.19749233
234,4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rod,Happy,0.11612752,0.19980377,0.51268107,0.1713876
235,6zZMfagNj5Nr8rSdJ9KLqq,Dengan Caraku,Arsy Widia,Sad,0.28279063,0.0037275008,0.012817849,0.700664
236,1fDFHXcykq4iw8Gg7s5hG9,About You,The 1975,Calm,0.7477369,0.112816595,0.09600974,0.0434368
237,1BaGfrlIWinaF77p7QASBH,Seberapa Pantas,Sheila On ,Happy,0.017662762,0.36805487,0.5715281,0.04275421
238,3FeVmId7tL5YN8B7R3imoM,My Universe,Coldplay,Energetic,0.05272411,0.46751463,0.40893903,0.07082212
239,748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Doja Cat,Happy,0.06625927,0.15468457,0.7170448,0.062011346
240,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,Happy,0.17895769,0.05119179,0.67370796,0.0961425
241,2tO8xKwSF82hUZp0sOMLM6,Aku Tenang,Fourtwnty,Sad,0.22721969,0.00394447,0.008688455,0.7601473
242,0dcnrLo8s1rhjm8euGjI4n,DARARI,TREASURE,Happy,0.26154053,0.12419234,0.35974035,0.25452676
243,7mjO4RbTZIb1SfE8G673Lm,Rehat,Kunto Aji,Calm,0.50611305,0.010036565,0.012376007,0.47147444
244,3R7e2jGs4kNDvkzEvqcnsc,Ruang Rindu,Letto,Sad,0.3267362,0.050847076,0.119327694,0.503089
245,5AEHGqE2QT26cWTx8MNJl2,Terpikat Senyummu,Idgitaf,Sad,0.3892466,0.015586916,0.06615547,0.5290109
246,6TBJkXHPhu3EsMk1bshwuI,ONLY,LeeHi,Sad,0.20676887,0.006169686,0.0072568664,0.7798047
247,4gcQ4sBOIX8s510XrNZQUA,Rahmatun Lil’Alameen,Maher Zain,Sad,0.1823456,0.16833892,0.2764592,0.3728563
248,35mvY5S1H3J2QZyna3TFe0,positions,Ariana Gra,Happy,0.1318642,0.18297376,0.51675725,0.16840474
249,0owU9W5gPsJEcwAmMjzomy,Dekat Di Hati,RAN,Sad,0.34496254,0.019978324,0.16502005,0.47003913
250,4rAWADK2zYdjx2ar2Hp1C8,Rayu,Marion Jol,Sad,0.26625946,0.098589204,0.20523341,0.4299179
251,1R0hxCA5R7z5TiaXBZR7Mf,SOLO,JENNIE,Energetic,0.11837357,0.48959303,0.29302317,0.09901015
252,6m1HyCmA5jt4Uy0mrS757Y,Seperti Kisah,Rizky Febi,Sad,0.17771508,0.010422028,0.015546586,0.79631627
253,3Eb5sztvEMa0Mqnb8DUAlU,Come Inside Of My Heart,IV Of Spad,Happy,0.06716275,0.16338848,0.71432227,0.055126473
254,28Gd45dRqr92unRNIOxSWZ,Indah Pada Waktunya,Rizky Febi,Sad,0.2193709,0.018805984,0.041095816,0.7207273
255,56Uibq6ur2xwUpSd9biBH1,Belum Siap Kehilangan,Stevan Pas,Sad,0.14880377,0.05722657,0.03529353,0.75867623
256,5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,Happy,0.023306953,0.297053,0.6500339,0.029606199
257,4J12uL4aNKzRco173fPyYQ,Bentuk Cinta,Eclat Stor,Sad,0.3989058,0.02054695,0.09507183,0.48547533
258,3xpMytpniCnjXCgy7TcFDw,Bawalah Cintaku,Afgan,Calm,0.4424266,0.08736806,0.036455736,0.43374962
259,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bie,Happy,0.21592121,0.28073272,0.30662355,0.19672245
260,4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,Rex Orange,Sad,0.28115875,0.011429092,0.021280622,0.6861315
261,3TW8XLF8PyA3kFsV1l5713,Mesra-mesraannya kecil-kecilan dulu,Sal Priadi,Sad,0.36270058,0.008199574,0.015758976,0.61334074
262,6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Gra,Calm,0.63605523,0.028276501,0.01607273,0.31959555
263,4JNdwEfqwFRiAeEISC8RU8,Die For You (with Ariana Grande) - Remix,The Weeknd,Happy,0.21191448,0.16781652,0.42362878,0.19664024
264,4gW0fnArZ93uAElSkuw0PG,Sorry,Pamungkas,Energetic,0.10629843,0.33089086,0.29851735,0.2642933
265,0JtEuERxvGfXYcg0ALOwPu,terima kasih,Hal,Sad,0.3268586,0.023784412,0.041397188,0.6079598
266,6Ho58vQUjGnBU9m8Z6uNcv,Tally,BLACKPINK,Energetic,0.07544178,0.4198334,0.39928588,0.105438925
267,7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,Sad,0.30090186,0.10409777,0.11126764,0.48373264
268,3h3BXv7Iq5CTTiN9CHgkNe,Januari,Glenn Fred,Energetic,0.0774026,0.5368911,0.23407643,0.15162997
269,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,Energetic,0.17452554,0.43313128,0.15434805,0.23799515
270,26XaOsDMbl0e1cVKYfkz6w,Falling,Trevor Dan,Sad,0.24950154,0.27379364,0.13853304,0.33817172
271,5D5wUmhN0uIWnPb6mNOBiN,Tanya Hati,Pasto,Energetic,0.10776006,0.36311024,0.30984712,0.21928254
272,5BKJAuVMDyrFvUTo4dIaiK,Not You,Alan Walke,Sad,0.26663712,0.0050711106,0.017622009,0.7106697
273,3mX2GKPSW38pRpdmC9tdvY,You & I,Diego Gonz,Sad,0.4110288,0.00445256,0.018055903,0.5664627
274,01TdkJ0lorIzBsdks8X1Tb,Perlahan,Guyon Wato,Sad,0.28601968,0.031904966,0.066506594,0.61556876
275,4lCtZZktwgQqzCoJxK3ZxR,Muara,Adera,Sad,0.34842297,0.0039008036,0.010094826,0.6375814
276,0zYSfIjxemTi6jvUxGrDHl,Bohongi Hati,Mahalini,Sad,0.17126212,0.030920256,0.032452095,0.7653655
277,2ZDpSQfBdgkooeXw6oj3Uz,100 Degrees,Rich Brian,Happy,0.10318015,0.20536698,0.6263856,0.06506732
278,2GWzRdezjEFyYrwldE7iCl,Angin Kencang,Noh Salleh,Happy,0.084718004,0.2950423,0.4719389,0.14830081
279,2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dr,Energetic,0.056918602,0.53686893,0.0747379,0.3314746
280,3XYRV7ZSHqIRDG87DKTtry,Permission to Dance,BTS,Happy,0.03714703,0.29548037,0.6266162,0.04075634
281,0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),Witt Lowry,Energetic,0.035916336,0.79839563,0.08723097,0.07845715
282,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eil,Calm,0.69223857,0.102894776,0.09608638,0.10878029
283,6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Gra,Happy,0.24465309,0.24761023,0.31786552,0.18987118
284,6I9rJKR6WPRir6XoAaaJvH,Terlalu Cinta,Rossa,Sad,0.19381522,0.01341076,0.035457235,0.75731677
285,0bC7GKnxh9W9JIvJ6HVWxc,FLOWER,JISOO,Happy,0.16415909,0.14999734,0.57011753,0.115725994
286,1Cm9rVxlCWgGqB3Y3kmJCh,Ternyata Hanya Kamu,Brisia Jod,Sad,0.122265145,0.011140893,0.013143666,0.8534504
287,1FvewPpBHE9U86rBaYauR1,Senyumlah,Andmesh,Sad,0.15060501,0.0072258455,0.013577609,0.8285915
288,52CBUrIdyf8tbZaUY9iawE,After School,Weeekly,Happy,0.009331952,0.31219444,0.65978515,0.018688474
289,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,Happy,0.13788503,0.3736223,0.41927707,0.069215536
290,27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,Happy,0.023327041,0.11481216,0.84359133,0.018269466
291,2vzpoecVhBE1pKtHzKONaN,Seluruh Nafas Ini,Last Child,Sad,0.14705166,0.29897225,0.17170429,0.3822718
292,4DpNNXFMMxQEKl7r0ykkWA,Play Date,Melanie Ma,Sad,0.22552593,0.12645029,0.18183385,0.46618998
293,10CbwBfusPvPWuzuTLeMdm,Sedang Sayang Sayangnya,Mawar de J,Sad,0.38705766,0.017857727,0.11370738,0.48137724
294,22Nd3GuO7sHopPjdKccRcq,An Art Gallery Could Never Be As Unique As You,mrld,Sad,0.24686454,0.0065845232,0.010225334,0.73632556
295,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eil,Sad,0.17756519,0.0059883585,0.008539973,0.8079063
296,4p5UcsOpnSYwqYnThBpDjD,Mata Ke Hati (Acoustic Version),Hivi!,Happy,0.11091392,0.075776204,0.7503483,0.06296159
297,3UnfOb5hmnf4KF7NIgAj9a,Weak,Larissa La,Sad,0.31173992,0.02870919,0.09615245,0.5633985
298,0301DpIhbVSPDWceTO8i8I,Usik,Feby Putri,Sad,0.30599844,0.022904221,0.012055834,0.6590415
299,5GK7eDDTVz7CTge1wJrDQW,Kill This Love,BLACKPINK,Energetic,0.13212377,0.43885794,0.33725393,0.091764346
300,45OX2jjEw1l7lOFJfDP9fv,MONEY,LISA,Energetic,0.3201575,0.3475504,0.16641915,0.165873
301,41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bie,Sad,0.24826409,0.14186102,0.24055529,0.36931965
302,1i9iliTpiPLizleapSg37I,Untitled,MALIQ & D',Calm,0.5027676,0.012305113,0.06157759,0.42334968
303,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),24kGoldn,Happy,0.054858055,0.16541421,0.7321994,0.047528286
304,2KCikMsmJSBEgfOOskQ87P,AKU MASIH MEMIKIRKANMU,Kezia,Sad,0.20547017,0.0058812303,0.0071941195,0.78145444
305,6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Ca,Happy,0.035361886,0.20709659,0.7194826,0.03805883
306,6FtIK0IkmG33lKbc1pyAlZ,AMAZING,Rex Orange,Happy,0.24372119,0.12549661,0.36035126,0.2704309
307,6A5tlFsbty5iJkSqMFWNFs,Pilu Membiru,Kunto Aji,Sad,0.22999924,0.00776035,0.00931349,0.7529269
308,2Xnv3GntqbBH1juvUYSpHG,So Am I,Ava Max,Happy,0.061548963,0.2544548,0.6040028,0.07999356
309,5cF0dROlMOK5uNZtivgu50,Attention,Charlie Pu,Happy,0.058521528,0.12888099,0.77728444,0.035313003
310,0InJPuWIYp8fwlBGIQglLf,Perahu Kertas,Maudy Ayun,Sad,0.23715878,0.08874017,0.065002196,0.60909885
311,4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,Sad,0.22278963,0.1831032,0.23206407,0.36204305
312,7c98gah3Qah9o76kgkzfrV,Bahasa Kalbu,Raisa,Sad,0.18637323,0.0080802245,0.015695902,0.7898506
313,0XPsOSYzDJZJArevQNm2AR,Speechless (Full),Various Ar,Sad,0.19562313,0.096936055,0.07077242,0.6366683
314,6Xa2rrTpSLkpx887Y115mO,Butterflies,Abe Parker,Sad,0.1757141,0.043847702,0.040739488,0.73969877
315,4nTjkWK590oBDcnIxTr1mI,Favorite Girl,Justin Bie,Happy,0.034430787,0.29843915,0.5899777,0.07715233
316,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,Happy,0.14960732,0.3448252,0.4222632,0.08330416
317,4msighkG4nKOw60aoN7lV7,Kumau Dia,Andmesh,Happy,0.0971168,0.14662552,0.5210017,0.23525606
318,4dtmj7X21gunWoQf98hW5L,W.H.U.T,Aisha Retn,Sad,0.15976636,0.076303184,0.120718054,0.6432124
319,4NO6tr1qkrDQWgz0IEyxwE,Harusnya Aku,Armada,Happy,0.03554698,0.35921806,0.55152303,0.05371187
320,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Band,Happy,0.15374039,0.2934755,0.33263156,0.22015254
321,45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,Sad,0.25781775,0.0113814855,0.006155267,0.7246455
322,1sDfnkQge4Nmkp8sgLgH1i,Kecewa,Bunga Citr,Sad,0.2055369,0.013306691,0.0156227695,0.7655337
323,1DhJgI2oAsDeDVSD5TNPCF,Rindu Dalam Hati,Arsy Widia,Sad,0.2704112,0.0238568,0.053089816,0.6526422
324,1cdbkpZ3q1KYZDNSrOpdkb,Ice Cream (with Selena Gomez),BLACKPINK,Happy,0.054130577,0.24076124,0.6864531,0.018655129
325,5hkQFKFRrr5gKdbbxsg6Lj,Jakarta Hari Ini,For Reveng,Energetic,0.07334989,0.5462878,0.18263285,0.1977294
326,696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Ze,Energetic,0.12190156,0.42260835,0.333806,0.1216841
327,2TRGNVokPnC2a2oHg5iv1H,Rumpang,Nadin Amiz,Sad,0.2635608,0.0050563766,0.019924475,0.7114583
328,3R0FDwQSXOiO5gaOZFxKZ5,Sweet Scar,Weird Geni,Energetic,0.03915637,0.52262545,0.3031271,0.13509098
329,6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,Suara Kayu,Sad,0.23722363,0.0024578054,0.00917844,0.7511402
330,7zxLkZbUxITHabPzGN8Xgc,Sick Feeling,boy pablo,Happy,0.088689655,0.29298258,0.33216056,0.28616723
331,0EwVncCcoi94Bbp39Kl50L,Cukup Tau,Rizky Febi,Calm,0.61027074,0.0061867745,0.030388018,0.35315448
332,0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Tra,Happy,0.13910453,0.07932811,0.67715806,0.10440925
333,7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,Sad,0.3149573,0.052409414,0.29786482,0.33476853
334,0Ax3HeFnPVuHBtzc0AQ7zw,Adaptasi,Tulus,Sad,0.18449633,0.0037491594,0.016268577,0.79548585
335,26b3oVLrRUaaybJulow9kz,People,Libianca,Sad,0.30039904,0.045872755,0.2836106,0.37011772
336,29gdEEyeHC9ypmvQkohY4N,Jikalau Kau Cinta,Judika,Sad,0.17160489,0.05020883,0.046492394,0.73169386
337,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,Happy,0.04157789,0.4360079,0.46788436,0.054529756
338,0Z54rUZ81Vn0qphFR3jXUb,Mendung Tanpo Udan,Ndarboy Ge,Happy,0.11341906,0.29897895,0.35626957,0.23133247
339,5UgZoWvuycExNhZd6vIF7D,Luka Yang Kurindu,Mahen,Sad,0.2393985,0.0046165446,0.009539111,0.7464459
340,2X62SjtuwVQiGiZvZZ9Ztr,Rapsodi,JKT48,Sad,0.20636553,0.07950921,0.18346927,0.530656
341,2LlOeW5rVcvl3QcPNPcDus,Always,Daniel Cae,Sad,0.2284092,0.02575956,0.01659409,0.7292372
342,6dMXNAMr1dlAAUo53QKfqs,Kamu dan Kenangan - Original Soundtrack Habibie & Ainun 3,Maudy Ayun,Sad,0.21270792,0.008030526,0.01832096,0.7609406
343,0ecC8p17cDNlxHXkuYqeR6,Surrender,Natalie Ta,Sad,0.26802737,0.019052,0.009247007,0.7036735
344,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,Happy,0.04516308,0.12152898,0.8058904,0.02741762
345,1mAkA0ZVdi3S9gVvuJw89I,Terlatih Patah Hati,The Rain,Happy,0.052126158,0.17411119,0.62246233,0.15130027
346,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Various Ar,Happy,0.2714368,0.043795895,0.54873115,0.13603611
347,5KYUrBgdbIcqwaGSIgfXPl,Apa Mungkin,Bernadya,Calm,0.64466065,0.004730682,0.009726591,0.34088206
348,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,Happy,0.053792864,0.34323424,0.5614229,0.041550014
349,6bnCgtR9tDcADREMONA91t,Kartonyono Medot Janji,Denny Cakn,Happy,0.06526672,0.18513772,0.66730964,0.08228587
350,6TodWdTSDfzwgYynTZSvJn,Midsummer Madness,88rising,Sad,0.16555347,0.355586,0.10990661,0.3689539
351,2JqnpexlO9dmvjUMCaLCLJ,Love Someone,Lukas Grah,Sad,0.14795919,0.23307812,0.13558778,0.48337498
352,3CBxVM0zGj41BQtE6m7gwb,Membasuh,Hindia,Sad,0.14680949,0.0028875063,0.008098088,0.8422049
353,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,Happy,0.051459145,0.30630556,0.581935,0.060300328
354,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,Sad,0.27494568,0.09359111,0.12417111,0.5072921
355,1GMufNnkKAnPLnqKJ5HHxW,Lovesick Girls,BLACKPINK,Energetic,0.04652041,0.5757476,0.31051445,0.06721746
356,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cab,Happy,0.18924272,0.2880129,0.29099497,0.23174936
357,4T6FWA703h6H7zk1FoSARw,New Light,John Mayer,Happy,0.09619166,0.0818976,0.7626136,0.05929707
358,3ymuBMTviroWLuf1jMsMVf,Sorai,Nadin Amiz,Sad,0.21738172,0.0029752261,0.0056844386,0.7739585
359,53fKDMfQhWMSw7QKVDOTBP,Cintanya Aku,Tiara Andi,Sad,0.25301746,0.013094418,0.02921424,0.7046738
360,0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gom,Energetic,0.063778594,0.61676216,0.20949537,0.1099639
361,4YuzrUzwpTR8aRqLqepiFo,Aku Bukan Jodohnya,Tri Suaka,Sad,0.326248,0.060282603,0.12951416,0.48395526
362,0BxE4FqsDD1Ot4YuBXwAPp,505,Arctic Mon,Energetic,0.022038437,0.7692153,0.15207358,0.056672744
363,0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),IU,Happy,0.02691431,0.41410848,0.52095824,0.038019005
364,31XdHPfyiFkRl5FrXw3rg3,Beggin',Various Ar,Happy,0.05350689,0.34612662,0.52707994,0.07328656
365,5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),Alan Walke,Happy,0.11651967,0.16461526,0.59500515,0.12386002
366,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,Sad,0.1132173,0.33534232,0.17416123,0.37727916
367,7cYNQkJoyHVhP8Drb2n6d5,Don’t Start Now (Kaytranada Remix),Dua Lipa,Happy,0.086871885,0.19039474,0.67316926,0.04956407
368,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,Energetic,0.14904472,0.37718257,0.25146678,0.22230588
369,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes,Calm,0.59708554,0.20320281,0.071397826,0.12831384
370,7jEyX4bqaCSdMN4D4JNnVj,Mama,Jonas Blue,Happy,0.045913626,0.3929277,0.5167562,0.044402488
371,6NkUP6IeLnH6Yaw2wcNHzO,Mine,Petra Siho,Sad,0.21287781,0.15301196,0.20176111,0.43234906
372,0hXshgMyFiHVNlnSzMikGn,Jangan,Marion Jol,Happy,0.044089317,0.15640762,0.74926144,0.050241604
373,3VjMoiVZRL6PBTpHArTK4I,Menunggu Kamu,Various Ar,Sad,0.19580364,0.004811108,0.008859803,0.79052544
374,09IStsImFySgyp0pIQdqAc,The Middle,Zedd,Energetic,0.1126916,0.39782614,0.35305536,0.13642679
375,2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,Happy,0.0466693,0.25571948,0.6497874,0.047823746
376,0flo3KqhjkcuoB1G6Mhq7s,Fly Me to the Moon,The Macaro,Sad,0.33991143,0.0024857533,0.013468213,0.64413464
377,0DuWDLjriRPjDRoPgaCslY,Love In The Dark,Adele,Sad,0.1702448,0.043713413,0.03138575,0.754656
378,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Ste,Happy,0.029860752,0.1874101,0.7553315,0.027397584
379,6ICTnGsaokIDEYobnwuCjZ,Tenang,Yura Yunit,Sad,0.3608285,0.0028547067,0.009258529,0.6270582
380,67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),Lil Nas X,Happy,0.16753194,0.099047296,0.506814,0.22660674
381,3Vi5XqYrmQgOYBajMWSvCi,Need to Know,Doja Cat,Sad,0.189425,0.32315925,0.100264326,0.38715136
382,3RDNWxiX2qTMDLwOHYWPN2,Kisahku,Brisia Jod,Sad,0.2203043,0.0102656465,0.009224538,0.76020545
383,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,Shawn Mend,Happy,0.07143442,0.08805198,0.7645337,0.07597995
384,4keoy2fqgwGnbWlm3ZVZFa,Happy Now,Zedd,Sad,0.18854451,0.17185691,0.2805575,0.35904106
385,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,Sad,0.22673288,0.09333205,0.062032398,0.61790264
386,1kHWcRUwMuspr5FZs2xdV8,Berpisah Itu Mudah,Rizky Febi,Happy,0.16188943,0.119522765,0.5193532,0.19923458
387,78p734TnerfsAvDnoYxwMu,Seperti Yang Kau Minta,Chrisye,Sad,0.23994158,0.15689489,0.08516691,0.5179966
388,3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,Sad,0.18090883,0.041262053,0.021617264,0.7562119
389,77SiKnkNEnRw0uoPE4wuEp,cigarettes of ours,Ardhito Pr,Sad,0.36206976,0.0029122739,0.0144552365,0.6205627
390,6wxZIB1y1HPYifGCsAPGaA,Klebus,Guyon Wato,Happy,0.19392142,0.0622938,0.5501304,0.19365439
391,4ja2gzrNh9VNigzoXfmbwD,Mariposa,Peach Tree,Sad,0.2826864,0.046705108,0.1004909,0.5701177
392,3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chains,Energetic,0.1495958,0.31501603,0.3000313,0.23535676
393,6RsvbZ6gFjRSOFonpf55mT,Kau Lagi,Celine & N,Calm,0.5338147,0.020213246,0.038783383,0.40718865
394,6EviFqpmuvHfQaExMKmt0A,fine today (Nanti Kita Cerita Tentang Hari Ini - Original Motion Picture Soundtrack),Ardhito Pr,Calm,0.6643615,0.0055101328,0.00969052,0.32043785
395,30WzWPV3Zi5ZJoSoftU30f,Closure,Pamungkas,Sad,0.1695843,0.009766197,0.017348398,0.80330104
396,2BCYKFDWnZi9PMkZiemQh1,Film Favorit,Sheila On ,Happy,0.017233914,0.36694783,0.57010746,0.045710836
397,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dr,Energetic,0.043450184,0.7319645,0.15655631,0.068028964
398,3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN,Sad,0.069372654,0.31364778,0.07508019,0.5418993
399,7aSyG7cskkG3zhfO2JLxq3,Happiness,Rex Orange,Sad,0.22937645,0.009766653,0.016929466,0.7439275
400,21jGcNKet2qwijlDFuPiPb,Circles,Post Malon,Happy,0.064753674,0.35253108,0.49516132,0.087553926
401,5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,ENHYPEN,Happy,0.16966307,0.11673821,0.4369309,0.27666786
402,1GmIlN8URkjZxtV99zKlBk,Sekali Ini Saja,Glenn Fred,Sad,0.20223764,0.18255544,0.087837845,0.5273691
403,6rdqabpJT3jplQzor1os8j,Abadi,Dendi Nata,Energetic,0.041857384,0.48804787,0.35751042,0.11258431
404,4nK5YrxbMGZstTLbvj6Gxw,Supalonely,BENEE,Happy,0.11085244,0.09729858,0.70915693,0.082692005
405,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepubli,Happy,0.022210883,0.16577734,0.791005,0.021006752
406,2XWsariqeTCH61B53r8yA3,When You Love Someone,Endah N Rh,Sad,0.18969804,0.0069469353,0.01193819,0.7914168
407,58eTFrdDC7ZiRq6DjfJxDG,Dia,Sammy Simo,Happy,0.23051779,0.12854436,0.3809381,0.25999972
408,58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,Kina,Sad,0.36864504,0.0029920693,0.007820811,0.62054205
409,0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,Fujii Kaze,Happy,0.059833836,0.36950698,0.43921673,0.13144244
410,3vZk7OAUjMtVDNC852aNqi,Oceans & Engines,NIKI,Sad,0.1527256,0.020582048,0.012135768,0.81455654
